filename	mark	label	offset1	offset2	span	code
es-S1130-05582015000100008-1	T5	ENFERMEDAD	2124	2141	hepatitis B and C	442374005
es-S1130-05582015000100008-1	T6	ENFERMEDAD	2170	2183	toxoplasmosis	187192000
es-S1130-05582015000100008-1	T7	ENFERMEDAD	2113	2119	Chagas	77506005
es-S1130-05582015000100008-1	T8	ENFERMEDAD	3143	3172	primary LB of the oral cavity	449063007
es-S1130-05582015000100008-1	T9	ENFERMEDAD	2396	2408	splenomegaly	16294009
es-S1130-05582015000100008-1	T10	ENFERMEDAD	3617	3627	gum lesion	18718003
es-S1130-05582015000100008-1	T11	ENFERMEDAD	3709	3727	neoplastic disease	55342001
es-S1130-05582010000200003-1	T1	ENFERMEDAD	286	311	severe metabolic acidosis	59455009
es-S1130-05582010000200003-1	T2	ENFERMEDAD	313	325	hypokalaemia	43339004
es-S1130-05582010000200003-1	T3	ENFERMEDAD	330	349	acute renal failure	14669001
es-S1130-05582010000200003-1	T4	ENFERMEDAD	149	155	wounds	416462003
es-S1130-05582010000200003-1	T5	ENFERMEDAD	473	479	wounds	416462003
es-S1130-05582010000200003-1	T6	ENFERMEDAD	777	783	wounds	416462003
es-S1130-05582010000200003-1	T7	ENFERMEDAD	1134	1168	intraparotid arteriovenous fistula	439470001
es-S1130-05582010000200003-1	T8	ENFERMEDAD	1696	1711	vascular lesion	699605009
es-S1130-05582010000200003-1	T9	ENFERMEDAD	2357	2399	occlusion of the internal maxillary artery	2929001
es-S1139-76322014000400007-1	T1	ENFERMEDAD	253	266	hip synovitis	202926002
es-S1139-76322014000400007-1	T2	ENFERMEDAD	1220	1231	Pediculosis	20848007
es-S1139-76322014000400007-1	T3	ENFERMEDAD	2088	2107	Infectious Diseases	394807007
es-S1139-76322014000400007-1	T4	ENFERMEDAD	2411	2424	psoas abscess	266463007
es-S1139-76322015000300018-1	T1	ENFERMEDAD	522	548	severe bacterial infection	87628006
es-S1139-76322015000300018-1	T2	ENFERMEDAD	1353	1365	pancytopenia	127034005
es-S1139-76322015000300018-1	T3	ENFERMEDAD	1308	1330	acute pulmonary oedema	40541001
es-S1139-76322015000300018-1	T4	ENFERMEDAD	1438	1449	influenza A	6142004
es-S1139-76322015000300018-1	T5	ENFERMEDAD	1727	1751	parvovirus B19 infection	34730008
es-S1139-76322015000300018-1	T6	ENFERMEDAD	1753	1772	respiratory failure	409623005
es-S1139-76322015000300018-1	T7	ENFERMEDAD	1788	1800	pancytopenia	127034005
es-S0210-48062004000400012-1	T1	ENFERMEDAD	201	223	pulmonary tuberculosis	154283005
es-S0210-48062004000400012-1	T2	ENFERMEDAD	228	265	chronic obstructive pulmonary disease	13645005
es-S0210-48062004000400012-1	T3	ENFERMEDAD	731	744	cystic lesion	441457006
es-S0210-48062004000400012-1	T4	ENFERMEDAD	1816	1845	dysplastic right lower kidney	765776001
es-S0210-48062004000400012-1	T5	ENFERMEDAD	1851	1881	partial agenesis of the ureter	77761000
es-S0210-48062004000400012-1	T6	ENFERMEDAD	2044	2057	cystic lesion	441457006
es-S0210-48062004000400012-1	T7	ENFERMEDAD	2208	2219	cystic mass	441457006
es-S0210-48062004000400012-1	T8	ENFERMEDAD	2465	2476	cystic mass	441457006
es-S0210-48062004000400012-1	T9	ENFERMEDAD	2558	2569	cystic mass	441457006
es-S0210-48062004000400012-1	T10	ENFERMEDAD	2784	2820	mucinous cystadenoma of the appendix	443416007
es-S0210-48062004000400012-1	T11	ENFERMEDAD	2639	2655	dilated appendix	74400008
es-S0210-48062004000400012-1	T12	ENFERMEDAD	3175	3192	abdominal lesions	118948005
es-S0376-78922014000200012-1	T1	ENFERMEDAD	36	44	diabetic	73211009
es-S0376-78922014000200012-1	T2	ENFERMEDAD	384	404	preseptal cellulitis	314516007
es-S0376-78922014000200012-1	T3	ENFERMEDAD	450	465	necrotic eschar	421306004
es-S0376-78922014000200012-1	T4	ENFERMEDAD	900	905	Wound	416462003
es-S0376-78922014000200012-1	T5	ENFERMEDAD	1482	1500	infectious process	40733004
es-S0376-78922014000200012-1	T6	ENFERMEDAD	1607	1643	skin loss of the entire upper eyelid	246816005
es-S0376-78922014000200012-1	T7	ENFERMEDAD	2597	2610	lagophthalmos	60735000
es-S0210-48062004000700006-1	T1	ENFERMEDAD	40	60	depressive disorders	35489007
es-S0210-48062004000700006-1	T2	ENFERMEDAD	81	90	self-harm	248061004
es-S0210-48062004000700006-1	T3	ENFERMEDAD	383	392	cystocele	252005008
es-S0210-48062004000700006-1	T4	ENFERMEDAD	642	663	pyeloureteral ectasia	32004001+25322007
es-S0210-48062004000700006-1	T5	ENFERMEDAD	797	813	ureteral ectasia	128073008
es-S0210-48062004000700006-1	T6	ENFERMEDAD	821	830	faecaloma	40515007
es-S0378-48352005000400004-1	T1	ENFERMEDAD	1374	1389	bone metastasis	94222008
es-S0378-48352005000400004-1	T2	ENFERMEDAD	1374	1420	bone metastasis of medullary thyroid carcinoma	424887002
es-S0378-48352005000400004-1	T3	ENFERMEDAD	322	331	neoplasia	55342001
es-S0378-48352005000400004-1	T4	ENFERMEDAD	223	253	generalised lytic bone lesions	203522001
es-S0378-48352005000400004-1	T5	ENFERMEDAD	1873	1890	thyroid pathology	14304000
es-S0378-48352005000400004-1	T6	ENFERMEDAD	2241	2256	bone metastases	94222008
es-S1130-01082009000500012-1	T1	ENFERMEDAD	135	161	intrahepatic cystic tumour	85057007
es-S1130-01082009000500012-1	T2	ENFERMEDAD	679	685	lesion	417163006
es-S1130-01082009000500012-1	T3	ENFERMEDAD	820	826	lesion	417163006
es-S1130-01082009000500012-1	T4	ENFERMEDAD	912	918	lesion	417163006
es-S1130-01082009000500012-1	T5	ENFERMEDAD	1090	1105	mucinous tumour	55342001
es-S1130-01082009000500012-1	T6	ENFERMEDAD	1176	1194	cystadenocarcinoma	363346000
es-S1130-01082009000500012-1	T7	ENFERMEDAD	1398	1426	intracystic polypoid lesions	441456002
es-S1130-01082009000500012-1	T8	ENFERMEDAD	1484	1502	cystadenocarcinoma	363346000
es-S1130-01082009000500012-1	T9	ENFERMEDAD	1470	1502	mucosecretory cystadenocarcinoma	21008007
es-S0004-06142008000700015-2	T1	ENFERMEDAD	309	333	inguinal lymphadenopathy	127199000
es-S0004-06142008000700015-2	T2	ENFERMEDAD	456	520	segmental thrombosis of the superficial dorsal vein of the penis	76598006
es-S0004-06142008000700015-2	T3	ENFERMEDAD	19	25	smoker	77176002
es-S0004-06142008000700015-2	T4	ENFERMEDAD	574	590	Mondor's disease	69954004
es-S0212-71992004000800009-1	T1	ENFERMEDAD	223	236	HIV infection	86406008
es-S0212-71992004000800009-1	T2	ENFERMEDAD	629	646	vulvar condylomas	237110007
es-S0212-71992004000800009-1	T3	ENFERMEDAD	1746	1765	respiratory failure	409623005
es-S0212-71992004000800009-1	T4	ENFERMEDAD	1830	1849	respiratory failure	409623005
es-S0212-71992004000800009-1	T5	ENFERMEDAD	1935	1967	generalised tonic-clonic seizure	65155005
es-S0212-71992004000800009-1	T6	ENFERMEDAD	1980	1996	left hemiparesis	278287000
es-S0212-71992004000800009-1	T7	ENFERMEDAD	2346	2365	intracranial lesion	95638000
es-S0212-71992004000800009-1	T8	ENFERMEDAD	584	596	hepatomegaly	80515008
es-S0212-71992004000800009-1	T9	ENFERMEDAD	384	390	thrush	414821002
es-S0212-71992004000800009-1	T10	ENFERMEDAD	3059	3076	diffuse pneumonia	233604007
es-S0212-71992004000800009-1	T11	ENFERMEDAD	3133	3208	disseminated lymphoma with mediastinal, cerebral and intestinal involvement	118600007
es-S0211-69952011000500011-3	T1	ENFERMEDAD	37	52	type 2 diabetes	44054006
es-S0211-69952011000500011-3	T2	ENFERMEDAD	132	138	smoker	77176002
es-S0211-69952011000500011-3	T3	ENFERMEDAD	573	584	hypotension	45007003
es-S1139-76322013000500010-1	T1	ENFERMEDAD	119	132	Wilms' tumour	302849000
es-S1139-76322013000500010-1	T2	ENFERMEDAD	767	778	dehydration	34095006
es-S1139-76322013000500010-1	T3	ENFERMEDAD	1010	1025	bladder balloon	267064002
es-S1139-76322013000500010-1	T4	ENFERMEDAD	1543	1561	acute appendicitis	85189001
es-S1139-76322013000500010-1	T5	ENFERMEDAD	1697	1715	acute appendicitis	85189001
es-S1139-76322013000500010-1	T6	ENFERMEDAD	1777	1801	phlegmonous appendicitis	735591005
es-S1139-76322015000100013-1	T1	ENFERMEDAD	129	136	lesions	157670007
es-S1139-76322015000100013-1	T2	ENFERMEDAD	842	851	keratosis	254666005
es-S1139-76322015000100013-1	T3	ENFERMEDAD	789	796	lesions	157670007
es-S0365-66912009000800005-1	T1	ENFERMEDAD	43	51	diplopia	24982008
es-S0365-66912009000800005-1	T2	ENFERMEDAD	300	321	arterial hypertension	38341003
es-S0365-66912009000800005-1	T3	ENFERMEDAD	456	472	palpebral ptosis	11934000
es-S0365-66912009000800005-1	T4	ENFERMEDAD	739	757	bilateral cataract	95722004
es-S0365-66912009000800005-1	T5	ENFERMEDAD	1189	1191	TA	87511001
es-S0365-66912009000800005-1	T6	ENFERMEDAD	668	693	afferent pupillary defect	232121005
es-S1137-66272004000500009-1	T1	ENFERMEDAD	357	379	vaginal condylomatosis	399599006
es-S1137-66272004000500009-1	T2	ENFERMEDAD	484	508	vulvoperineal condylomas	240542006
es-S1137-66272004000500009-1	T3	ENFERMEDAD	1018	1034	chorioamnionitis	11612004
es-S1137-66272004000500009-1	T4	ENFERMEDAD	1100	1116	chorioamnionitis	11612004
es-S1137-66272004000500009-1	T5	ENFERMEDAD	1333	1349	chorioamnionitis	11612004
es-S1137-66272004000500009-1	T6	ENFERMEDAD	1446	1480	condyloma acuminatum of the vagina	399599006
es-S1137-66272004000500009-1	T7	ENFERMEDAD	1485	1521	condyloma acuminatum of the perineum	733132008
es-S0365-66912009001100005-1	T1	ENFERMEDAD	512	528	papillary oedema	423341008
es-S0365-66912009001100005-1	T2	ENFERMEDAD	692	707	quadrantanopsia	82180009
es-S0365-66912009001100005-1	T3	ENFERMEDAD	834	856	bilateral exophthalmos	18265008
es-S0365-66912009001100005-1	T4	ENFERMEDAD	903	924	bilateral meningocele	171131006
es-S1137-66272015000300013-1	T1	ENFERMEDAD	48	85	squamous cell carcinoma of the larynx	405822008
es-S1137-66272015000300013-1	T2	ENFERMEDAD	48	71	squamous cell carcinoma	402815007
es-S1137-66272015000300013-1	T3	ENFERMEDAD	329	352	squamous cell carcinoma	402815007
es-S1137-66272015000300013-1	T4	ENFERMEDAD	393	482	positive lymph nodes of the internal jugular, subdigastric and left supraclavicular chain	127088000+127089008
es-S1137-66272015000300013-1	T5	ENFERMEDAD	1120	1133	lytic lesions	43944003
es-S1137-66272015000300013-1	T6	ENFERMEDAD	1271	1281	schwannoma	189948006
es-S1137-66272015000300013-1	T7	ENFERMEDAD	1283	1293	meningioma	126965008
es-S1137-66272015000300013-1	T8	ENFERMEDAD	1297	1307	metastasis	128462008
es-S1137-66272015000300013-1	T9	ENFERMEDAD	686	704	binocular diplopia	246655008
es-S1137-66272015000300013-1	T10	ENFERMEDAD	709	723	blurred vision	246636008
es-S1137-66272015000300013-1	T11	ENFERMEDAD	1416	1455	tumour invasion of the intradural space	722671009
es-S1137-66272015000300013-1	T12	ENFERMEDAD	1505	1528	squamous cell carcinoma	402815007
es-S1137-66272015000300013-1	T13	ENFERMEDAD	1785	1804	metastatic implants	128462008
es-S1137-66272015000300013-1	T14	ENFERMEDAD	1869	1884	ophthalmoplegia	16110005
es-S1137-66272015000300013-1	T15	ENFERMEDAD	1970	1996	cavernous sinus metastasis	128218002
es-S1137-66272015000300013-1	T16	ENFERMEDAD	1986	1996	metastasis	128462008
es-S1135-76062009000400004-1	T1	ENFERMEDAD	46	55	migraines	37796009
es-S1135-76062009000400004-1	T2	ENFERMEDAD	76	108	sciatica refractory to treatment	23056005
es-S1135-76062009000400004-1	T3	ENFERMEDAD	115	135	herniated disc L5-S1	84857004
es-S1135-76062009000400004-1	T4	ENFERMEDAD	2818	2826	migraine	37796009
es-S1135-76062011000100006-1	T1	ENFERMEDAD	133	150	encephalic injury	81308009
es-S1135-76062011000100006-1	T2	ENFERMEDAD	322	343	cutaneous entry wound	425055008
es-S1135-76062011000100006-1	T3	ENFERMEDAD	597	605	fracture	72704001
es-S1135-76062011000100006-1	T4	ENFERMEDAD	956	974	cutaneous orifices	262526004
es-S0365-66912011001000003-1	T1	ENFERMEDAD	57	71	blurred vision	246636008
es-S0365-66912011001100006-1	T1	ENFERMEDAD	447	524	Superficial and deep neovascularisation extending to the centre of the cornea	346481000119100
es-S0365-66912011001100006-1	T2	ENFERMEDAD	664	672	cataract	193570009
es-S0365-66912011001100006-1	T3	ENFERMEDAD	992	1023	deep corneal neovascularisation	2102007
es-S1130-14732005000400007-1	T1	ENFERMEDAD	873	886	cystic lesion	441457006
es-S1130-14732005000400007-1	T2	ENFERMEDAD	475	483	diplopia	24982008
es-S1130-14732005000400007-1	T3	ENFERMEDAD	145	165	hemicranial headache	37796009
es-S1130-14732005000400007-1	T4	ENFERMEDAD	397	411	blurred vision	246636008
es-S1130-14732005000400007-1	T5	ENFERMEDAD	572	597	afferent pupillary defect	232121005
es-S1130-14732005000400007-1	T6	ENFERMEDAD	880	886	lesion	417163006
es-S1130-14732005000400007-1	T7	ENFERMEDAD	1184	1190	lesion	417163006
es-S1130-14732005000400007-1	T8	ENFERMEDAD	1638	1644	lesion	417163006
es-S1130-14732005000400007-1	T9	ENFERMEDAD	1941	1961	aneurysmal bone cyst	203468000
es-S1130-14732005000400007-1	T10	ENFERMEDAD	2053	2059	lesion	417163006
es-S1130-14732005000400007-1	T11	ENFERMEDAD	2044	2103	residual lesion in both lateral regions and ethmoidal cells	105974005
es-S0210-48062009001000019-1	T1	ENFERMEDAD	155	176	arterial hypertension	38341003
es-S0210-48062009001000019-1	T2	ENFERMEDAD	244	258	duodenal ulcus	51868009
es-S0210-48062009001000019-1	T3	ENFERMEDAD	299	335	infrarenal abdominal aortic aneurysm	444569004
es-S0210-48062009001000019-1	T4	ENFERMEDAD	549	566	horseshoe kidneys	41729002
es-S0210-48062009001000019-1	T5	ENFERMEDAD	327	335	aneurysm	432119003
es-S0210-48062009001000019-1	T6	ENFERMEDAD	739	747	aneurysm	432119003
es-S0210-48062009001000019-1	T7	ENFERMEDAD	1172	1180	aneurysm	432119003
es-S0210-48062009001000019-1	T8	ENFERMEDAD	1376	1385	aneurysms	85659009
es-S0210-48062009001000019-1	T9	ENFERMEDAD	1575	1583	aneurysm	432119003
es-S0210-48062009001000019-1	T10	ENFERMEDAD	1557	1583	infrarenal aortic aneurysm	444569004
es-S0210-48062009001000019-1	T11	ENFERMEDAD	2186	2207	aneurysmal dilatation	432119003
es-S1130-63432016000100007-1	T1	ENFERMEDAD	65	80	cystic fibrosis	190905008
es-S1130-63432016000100007-1	T2	ENFERMEDAD	974	989	hypomagnesaemia	190855004
es-S0210-48062009000200017-1	T1	ENFERMEDAD	36	69	repeated urinary tract infections	197927001
es-S0210-48062009000200017-1	T2	ENFERMEDAD	312	336	complete epispadic penis	406477003
es-S0210-48062009000200017-1	T3	ENFERMEDAD	852	905	grade III/IV dilatation of both pyelocaliceal systems	71110009
es-S0210-48062009000200017-1	T4	ENFERMEDAD	1093	1115	bladder adenocarcinoma	255110003
es-S0210-48062009000200017-1	T5	ENFERMEDAD	1189	1199	metastasis	128462008
es-S0210-48062009000200017-1	T6	ENFERMEDAD	1902	1926	inguinal lymphadenopathy	127199000
es-S0210-48062009000200017-1	T7	ENFERMEDAD	2011	2025	surgical wound	112633009
es-S0210-48062009000200017-1	T8	ENFERMEDAD	2309	2333	sepsis of urinary origin	721104000
es-S0211-69952015000200015-1	T1	ENFERMEDAD	43	71	benign prostatic hyperplasia	266569009
es-S0211-69952015000200015-1	T2	ENFERMEDAD	73	102	recurrent atrial fibrillation	440059007
es-S0211-69952015000200015-1	T3	ENFERMEDAD	177	198	chronic renal failure	90688005
es-S0211-69952015000200015-1	T4	ENFERMEDAD	185	198	renal failure	236423003
es-S0211-69952015000200015-1	T5	ENFERMEDAD	637	658	severe hypercalcaemia	66931009
es-S0211-69952015000200015-1	T6	ENFERMEDAD	1096	1109	renal failure	236423003
es-S0211-69952015000200015-1	T7	ENFERMEDAD	644	658	hypercalcaemia	66931009
es-S0211-69952015000200015-1	T8	ENFERMEDAD	1125	1139	hypercalcaemia	66931009
es-S0211-69952015000200015-1	T9	ENFERMEDAD	1268	1296	myeloproliferative processes	425333006
es-S0211-69952015000200015-1	T10	ENFERMEDAD	1680	1698	parathyroid tumour	127020005
es-S0211-69952015000200015-1	T11	ENFERMEDAD	1398	1418	infectious pathology	40733004
es-S0211-69952015000200015-1	T12	ENFERMEDAD	1307	1316	neoplasms	189542002
es-S0211-69952015000200015-1	T13	ENFERMEDAD	1445	1464	autoimmune diseases	191006002
es-S0211-69952015000200015-1	T14	ENFERMEDAD	1917	1933	pheochromocytoma	302835009
es-S0211-69952015000200015-1	T15	ENFERMEDAD	2078	2096	parathyroid tumour	127020005
es-S0211-69952015000200015-1	T16	ENFERMEDAD	2127	2146	parathyroid adenoma	128474007
es-S0211-69952015000200015-1	T17	ENFERMEDAD	2227	2247	hungry bone syndrome	237883001
es-S0211-69952015000200015-1	T18	ENFERMEDAD	2335	2355	severe hypocalcaemia	5291005
es-S0365-66912012000500005-1	T1	ENFERMEDAD	77	91	loss of vision	267631003
es-S0365-66912012000500005-1	T2	ENFERMEDAD	790	793	CNV	75971007
es-S0365-66912012000500005-1	T3	ENFERMEDAD	587	589	AE	86103006
es-S0365-66912012000500005-1	T4	ENFERMEDAD	744	746	AE	86103006
es-S0365-66912012000500005-1	T5	ENFERMEDAD	700	724	subfoveal greyish lesion	262756006
es-S0365-66912012000500005-1	T6	ENFERMEDAD	718	724	lesion	417163006
es-S0365-66912012000500005-1	T7	ENFERMEDAD	952	959	lesions	157670007
es-S0365-66912012000500005-1	T8	ENFERMEDAD	1064	1082	optic nerve drusen	33629003
es-S0365-66912012000500005-1	T9	ENFERMEDAD	1350	1353	CNV	75971007
es-S0365-66912012000500005-1	T10	ENFERMEDAD	1297	1303	lesion	417163006
es-S0365-66912012000500005-1	T11	ENFERMEDAD	1513	1516	CNV	75971007
es-S0365-66912012000500005-1	T12	ENFERMEDAD	1505	1511	lesion	417163006
es-S0365-66912012000500005-1	T13	ENFERMEDAD	2099	2122	subretinal haemorrhages	13937002
es-S0365-66912006000300011-1	T1	ENFERMEDAD	996	1015	tick-borne zoonoses	414018003
es-S0210-48062007001000004-4	T1	ENFERMEDAD	116	125	neoplasia	55342001
es-S0210-48062007001000004-4	T2	ENFERMEDAD	406	416	meningitis	7180009
es-S0210-48062007001000004-4	T3	ENFERMEDAD	438	468	permanent neurological deficit	264552009
es-S0210-48062007001000004-4	T4	ENFERMEDAD	905	922	testicular tumour	236778008
es-S0210-48062007001000004-4	T5	ENFERMEDAD	997	1007	metastases	128462008
es-S0210-48062007001000004-4	T6	ENFERMEDAD	1166	1182	classic seminoma	443675005
es-S0210-48062007001000004-4	T7	ENFERMEDAD	1196	1232	infiltrate the albuginea or the cord	126900000
es-S0210-48062007001000004-4	T8	ENFERMEDAD	1252	1282	vascular or lymphatic invasion	372287009+385414009
es-S0210-48062007001000004-4	T9	ENFERMEDAD	1473	1482	neoplasia	55342001
es-S0210-48062007001000004-4	T10	ENFERMEDAD	1686	1695	Neoplasia	55342001
es-S0210-48062007001000004-4	T11	ENFERMEDAD	2326	2342	classic seminoma	443675005
es-S0210-48062007001000004-4	T12	ENFERMEDAD	2293	2342	abdominal adenopathic relapse of classic seminoma	708937004
es-S1139-76322014000500014-1	T1	ENFERMEDAD	512	524	macrocephaly	19410003
es-S1139-76322014000500014-1	T2	ENFERMEDAD	88	127	frontoparietotemporal cranial deformity	253979005
es-S1139-76322014000500014-1	T3	ENFERMEDAD	1051	1053	AQ	785284009
es-S1139-76322014000500014-1	T4	ENFERMEDAD	1588	1621	chronic intracranial hypertension	50490005
es-S1139-76322014000500014-1	T5	ENFERMEDAD	1688	1690	QA	785284009
es-S0212-16112007000800012-1	T1	ENFERMEDAD	412	425	ascitic fluid	13124004
es-S0212-16112007000800012-1	T2	ENFERMEDAD	157	172	chylous ascites	52985009
es-S0212-16112007000800012-1	T3	ENFERMEDAD	165	172	ascites	389026000
es-S0212-16112007000800012-1	T4	ENFERMEDAD	253	260	ascites	389026000
es-S0212-16112007000800012-1	T5	ENFERMEDAD	376	393	ovarian neoplasia	123843001
es-S0212-16112007000800012-1	T6	ENFERMEDAD	504	529	peritoneal carcinomatosis	255121007
es-S0212-16112007000800012-1	T7	ENFERMEDAD	1096	1112	hypoproteinaemia	8900005
es-S0212-16112007000800012-1	T8	ENFERMEDAD	1117	1133	hypoalbuminaemia	119247004
es-S0212-16112007000800012-1	T9	ENFERMEDAD	1135	1148	hypocalcaemia	5291005
es-S0212-16112007000800012-1	T10	ENFERMEDAD	1418	1431	ascitic fluid	13124004
es-S0212-16112007000800012-1	T11	ENFERMEDAD	1567	1605	ascites in all peritoneal compartments	389026000
es-S0212-16112007000800012-1	T12	ENFERMEDAD	1684	1697	ascitic fluid	13124004
es-S0212-16112007000800012-1	T13	ENFERMEDAD	1673	1697	peritoneal ascitic fluid	389026000
es-S0212-16112007000800012-1	T14	ENFERMEDAD	1567	1574	ascites	389026000
es-S0212-16112007000800012-1	T15	ENFERMEDAD	2314	2336	focal lymphangiectasia	125281004
es-S0212-16112007000800012-1	T16	ENFERMEDAD	1607	1634	oedema in small bowel loops	119522002
es-S0212-16112007000800012-1	T17	ENFERMEDAD	2566	2601	primary intestinal lymphangiectasia	6124009
es-S0212-16112007000800012-1	T18	ENFERMEDAD	2902	2915	ascitic fluid	13124004
es-S0212-16112007000800012-1	T19	ENFERMEDAD	3327	3339	toxic habits	228272008
es-S0212-16112007000800012-1	T20	ENFERMEDAD	4627	4634	ascites	389026000
es-S1139-76322012000300006-2	T1	ENFERMEDAD	370	391	tonsillar hypertrophy	46689006
es-S1139-76322012000300006-2	T2	ENFERMEDAD	1097	1112	lymphadenopathy	30746006
es-S1139-76322012000300006-2	T3	ENFERMEDAD	1116	1134	hepatosplenomegaly	36760000
es-S1139-76322012000300006-2	T4	ENFERMEDAD	1307	1329	mononucleosis syndrome	271558008
es-S1130-05582010000200005-1	T1	ENFERMEDAD	649	673	mandibular tumour lesion	126551000
es-S1130-05582010000200005-1	T2	ENFERMEDAD	963	976	myxoid lesion	92069005
es-S1130-05582010000200005-1	T3	ENFERMEDAD	1203	1232	mandibular odontogenic myxoma	92208007
es-S1130-05582010000200005-1	T4	ENFERMEDAD	667	673	lesion	417163006
es-S1130-05582010000200005-1	T5	ENFERMEDAD	970	976	lesion	417163006
es-S1130-05582010000200005-1	T6	ENFERMEDAD	2173	2202	mandibular odontogenic myxoma	92208007
es-S1130-05582010000200005-1	T7	ENFERMEDAD	1315	1321	lesion	417163006
S0004-06142005000900015-1	T1	ENFERMEDAD	579	600	paratesticular tumour	281591005
S0004-06142005000900015-1	T2	ENFERMEDAD	731	755	neoplastic proliferation	1495041000004108
S0004-06142005000900015-1	T3	ENFERMEDAD	870	920	pleomorphic rhabdomyosarcoma of the spermatic cord	721574009
S0004-06142005000900015-1	T4	ENFERMEDAD	521	548	retroperitoneal involvement	127154008
S0004-06142005000900015-1	T5	ENFERMEDAD	1149	1166	tumour recurrence	25173007
es-S0365-66912011000900005-1	T1	ENFERMEDAD	203	211	glaucoma	23986001
es-S0365-66912011000900005-1	T2	ENFERMEDAD	363	375	microcorneas	26098002
es-S0365-66912011000900005-1	T3	ENFERMEDAD	630	647	mild micrognathia	32958008
es-S0365-66912011000900005-1	T4	ENFERMEDAD	652	708	syndactyly of the fourth and fifth fingers of both hands	715725001
es-S0365-66912011000900005-1	T5	ENFERMEDAD	422	442	horizontal nystagmus	81756001
es-S0365-66912011000900005-1	T6	ENFERMEDAD	120	129	nystagmus	307699005
es-S0365-66912011000900005-1	T7	ENFERMEDAD	433	442	nystagmus	307699005
es-S0365-66912011000900005-1	T8	ENFERMEDAD	566	586	narrow nasal pyramid	249322008
es-S0365-66912011000900005-1	T9	ENFERMEDAD	592	607	narrow nostrils	249339005
es-S0365-66912011000900005-1	T10	ENFERMEDAD	612	628	thin nasal wings	128274005
es-S0210-48062009000900015-1	T1	ENFERMEDAD	47	71	type 2 diabetes mellitus	44054006
es-S0210-48062009000900015-1	T2	ENFERMEDAD	102	132	systemic arterial hypertension	38341003
es-S0210-48062009000900015-1	T3	ENFERMEDAD	243	264	chronic renal failure	90688005
es-S0210-48062009000900015-1	T4	ENFERMEDAD	411	435	metabolic decompensation	75934005
es-S0210-48062009000900015-1	T5	ENFERMEDAD	945	991	purulent discharge through the urethral meatus	4985009
es-S0210-48062009000900015-1	T6	ENFERMEDAD	1571	1654	distal ischaemic necrosis of the glans and foreskin associated with microthrombosis	44902004
es-S1130-05582017000200117-1	T1	ENFERMEDAD	55	68	breast cancer	254837009
es-S1130-05582017000200117-1	T2	ENFERMEDAD	488	494	lesion	417163006
es-S1130-05582017000200117-1	T3	ENFERMEDAD	536	542	lesion	417163006
es-S1130-05582017000200117-1	T4	ENFERMEDAD	1476	1487	spider bite	771257008
es-S1130-05582017000200117-1	T5	ENFERMEDAD	1574	1584	cellulitis	128045006
es-S1130-05582017000200117-1	T6	ENFERMEDAD	1586	1596	vasculitis	31996006
es-S1130-05582017000200117-1	T7	ENFERMEDAD	1598	1613	diabetic ulcers	422183001
es-S1130-05582017000200117-1	T8	ENFERMEDAD	1615	1637	vascular insufficiency	86341008
es-S1130-05582017000200117-1	T9	ENFERMEDAD	1639	1653	drug reactions	62014003
es-S1130-05582017000200117-1	T10	ENFERMEDAD	1413	1432	infectious diseases	394807007
es-S1130-05582017000200117-1	T11	ENFERMEDAD	1530	1564	necrotic cutaneous-mucosal lesions	95347000+276320009
es-S1130-05582017000200117-1	T12	ENFERMEDAD	946	952	lesion	417163006
es-S1130-05582017000200117-1	T13	ENFERMEDAD	1177	1183	lesion	417163006
es-S1698-44472004000200009-1	T1	ENFERMEDAD	62	68	smoker	77176002
es-S1698-44472004000200009-1	T2	ENFERMEDAD	399	418	peri-implant pocket	442437005
es-S1698-44472004000200009-1	T3	ENFERMEDAD	799	823	peri-implant bone defect	442437005
es-S0365-66912007000800012-1	T1	ENFERMEDAD	409	430	posterior embryotoxon	392437005
es-S0365-66912007000800012-1	T2	ENFERMEDAD	537	594	Circumpapillary geographic atrophy of the RPE and choroid	342581000119102+312918002
es-S0365-66912007000800012-1	T3	ENFERMEDAD	808	852	atrophy partially affecting the macular area	405722004
es-S0365-66912007000800012-1	T4	ENFERMEDAD	930	969	atrophy of the RPE and choriocapillaris	342581000119102+312918002
es-S0365-66912007000800012-1	T5	ENFERMEDAD	1047	1070	serpiginous choroiditis	312491004
es-S0365-66912007000800012-1	T6	ENFERMEDAD	732	739	lesions	157670007
es-S0365-66912007000800012-1	T7	ENFERMEDAD	1501	1518	Alagille Syndrome	31742004
es-S0365-66912007000800012-1	T8	ENFERMEDAD	1729	1746	Alagille Syndrome	31742004
es-S0365-66912007000800012-1	T9	ENFERMEDAD	1957	1964	lesions	157670007
es-S0376-78922014000100013-1	T1	ENFERMEDAD	735	759	maxillary chondrosarcoma	447792005
es-S0376-78922014000100013-1	T2	ENFERMEDAD	745	759	chondrosarcoma	443520009
es-S0376-78922014000100013-1	T3	ENFERMEDAD	428	434	tumour	55342001
es-S0376-78922014000100013-1	T4	ENFERMEDAD	628	634	tumour	55342001
es-S0376-78922014000100013-1	T5	ENFERMEDAD	2068	2082	chondrosarcoma	443520009
es-S0376-78922014000100013-1	T6	ENFERMEDAD	978	984	tumour	55342001
